,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
0,"[0.849129, 1673.0836214938374]","[0.616092, 1864.096507456524]","[0.826282, 2013.4516682731687]","[0.916014, 1728.5755626701146]","[0.826144, 1680.6508459891868]","[0.526509, 1312.4116842516578]","[0.508501, 1365.713792987771]","[0.831197, 1437.247186195366]","[0.255454, 1591.3355804043251]","[0.517968, 1671.448521509165]","[0.388653, 1561.3901791012784]","[1.166201, 1299.3758907681931]","[0.494615, 1571.5432774280314]","[1.570011, 1460.8936061987613]","[0.604772, 1585.821013232371]","[0.465296, 1421.4416418952874]","[0.475525, 1531.7320406177596]","[0.641798, 1543.1331184209505]","[0.867512, 1591.236583847733]","[0.9934, 1470.4845894914329]","[1.046837, 1587.8640132212086]","[0.756621, 1824.538823124908]","[0.975347, 1527.2458609976568]","[0.795672, 1708.05985803578]","[0.62194, 2051.934315541133]","[0.510309, 1960.4915640253644]","[0.685296, 1764.780816180416]","[0.454759, 1349.4370116869325]","[0.784089, 1143.003105355588]","[1.115934, 954.895582978266]","[0.57952, 1234.6774890674155]","[1.486505, 1114.2827027076466]","[0.791061, 1082.3582729393474]","[0.659797, 1124.042826944007]","[0.562958, 1100.6527636726976]","[0.980658, 1108.8408363634624]","[0.967522, 1176.0876398228295]","[0.498821, 1201.566126568966]","[0.750289, 1328.5465191617136]","[0.524087, 1201.1544294346045]","[1.08548, 1047.1732346338322]","[1.452352, 534.978191967089]","[0.67413, 626.0754771020312]","[0.730002, 708.815736046566]","[0.786394, 615.5387830842548]","[1.128733, 770.4520632879877]","[0.775661, 604.6653338156275]","[0.519627, 935.552827831148]","[0.769077, 1170.3116083352024]","[0.635356, 1421.6752073801604]","[1.518623, 1456.0598220829258]","[0.901063, 1134.1211257220868]","[0.745316, 976.4852670347656]","[0.563371, 817.9058820733204]","[1.072615, 961.3902801072446]","[0.536881, 1137.2978662493636]","[0.594518, 1199.922551259421]","[1.587657, 863.1582158165035]","[1.32135, 1105.658666227343]","[1.180313, 412.83620879518463]","[0.924489, 509.59934062137]","[0.31307, 780.375367372483]","[0.37824, 918.9891293998514]","[0.277475, 899.4278873264741]","[0.384058, 875.7206583784968]","[0.647845, 890.1214610076933]","[0.667075, 1108.1739684922402]","[1.077334, 1171.8393666712743]","[1.939013, 987.037344623207]","[0.92452, 1145.6692733979355]","[1.60402, 1433.1769711512295]","[0.871411, 1359.1938399298704]","[0.568254, 1086.5356553401382]","[0.459972, 1051.0090037296372]","[0.421659, 421.41726887498254]","[1.311365, 550.8431084565647]","[0.574809, 581.387015493269]","[0.427722, 719.038061853923]","[0.371061, 607.028350885728]","[0.640818, 512.0217779793009]","[0.827582, 416.5103265666793]","[1.016371, 520.4978009596236]","[1.303414, 476.3046028176508]","[1.731915, 580.3343509905504]","[1.049717, 504.326490591729]","[1.056909, 544.4237454505544]","[1.025939, 659.2487767454974]","[1.256043, 644.2600547454681]","[2.705429, 834.7520067637366]","[2.308861, 473.7514664212378]","[1.630962, 809.1303876779576]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
1,"[0.849129, 1025.0779718750905]","[0.616092, 782.7662688350805]","[0.826282, 450.7676592304297]","[0.916014, 539.2137291339319]","[0.826144, 703.3274620936251]","[0.526509, 856.8290020737164]","[0.508501, 766.7729802649619]","[0.831197, 787.0860178100851]","[0.25316, 835.6196003865263]","[0.084587, 881.5141990453902]","[0.329516, 759.1555152378188]","[0.248223, 771.0859637426928]","[0.777761, 505.4488563772865]","[0.304338, 572.6958127359524]","[0.145839, 754.3954678622704]","[0.127735, 589.4870525357188]","[0.143466, 857.1168972026544]","[0.244643, 917.1442535020268]","[0.244895, 455.9005013432167]","[0.26748, 481.00232940635885]","[0.183171, 657.1639953817127]","[0.250898, 566.7363029181565]","[0.263142, 637.1384591614552]","[0.18575, 824.4763258602286]","[0.16901, 598.2251823321076]","[0.243005, 464.5676821822432]","[0.168058, 861.8610536821525]","[0.257866, 1056.4431125666763]","[0.366054, 796.8633102489516]","[0.207594, 879.6457155522969]","[0.183516, 1262.7334918571771]","[0.152111, 695.0246397312424]","[0.272128, 525.1264335203291]","[0.246875, 598.6452100198882]","[0.120167, 870.0436785023812]","[0.170618, 1092.9878299176971]","[0.13936, 1177.2417316438705]","[0.232124, 1266.4753811281196]","[0.381903, 1295.1996795447358]","[0.172812, 1564.4900489574202]","[0.173696, 1372.9111968964394]","[0.200903, 1351.6367374023898]","[0.243726, 1330.9874810138267]","[0.17369, 1638.5811358256385]","[0.125002, 1188.4010112628073]","[0.222381, 1185.9563242782413]","[0.12768, 772.0942837093631]","[0.177533, 819.7164866712894]","[0.23448, 647.712345604922]","[0.346143, 524.5857538423778]","[0.18081, 745.4637857012794]","[0.315392, 797.6608170792886]","[0.1741, 818.2930918604876]","[0.121848, 824.5432448223385]","[0.334459, 729.4790453405136]","[0.292427, 829.530632744801]","[0.303236, 650.1629263188615]","[0.232412, 481.60918564551577]","[0.100847, 759.6119203642778]","[0.076913, 622.2193778350469]","[0.098047, 814.7037402480241]","[0.170958, 1022.9134603803476]","[0.150432, 1024.242752074981]","[0.173149, 1015.042153544511]","[0.186985, 1069.8494953268848]","[0.45121, 1261.5964474400173]","[0.233977, 1287.5982971976698]","[0.408467, 1246.6838419488145]","[0.25697, 1575.3375880722938]","[0.190432, 1311.8355333126228]","[0.141247, 1694.5417602045766]","[0.130183, 1474.073100422649]","[0.28272, 1134.7894138680865]","[0.153499, 1261.357865362602]","[0.119337, 1173.306716230921]","[0.08311, 1077.238964010728]","[0.108616, 1033.0053590880077]","[0.163855, 697.5196974577494]","[0.20369, 512.2001613158342]","[0.212389, 477.1607640910738]","[0.220987, 451.19063518978726]","[0.255391, 862.2180243595634]","[0.395336, 736.1917772580741]","[0.390761, 420.585353248394]","[0.414298, 786.5616702741153]","[0.254179, 814.2315170521267]","[0.110998, 1020.3433510368268]","[0.111874, 1154.7330534682508]","[0.119032, 1256.825587942679]","[0.095877, 1186.4578354253288]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2,"[0.849129, 1486.9564128864324]","[0.616092, 1451.740590987136]","[0.826282, 1545.6664589902755]","[0.695663, 1080.7061153614252]","[0.826144, 967.2167858611216]","[0.526509, 1020.3829128820591]","[0.508501, 861.9962428215713]","[0.831197, 937.1422582981238]","[0.255454, 935.0382660408932]","[0.517968, 501.3019089845868]","[0.388653, 708.8622911139737]","[0.668877, 726.8456482159468]","[0.494615, 1037.1180443081096]","[1.166201, 837.7901138458554]","[0.455596, 1118.3560240629592]","[0.263417, 1231.1659907251883]","[0.370447, 1221.562137297457]","[0.508658, 1296.5441963769078]","[0.641405, 1400.4749964285854]","[0.761947, 1835.7840943718595]","[0.760516, 1614.2296710690805]","[0.993708, 1818.49149339746]","[1.047145, 1959.945359465868]","[0.756841, 1864.5425669765352]","[0.975655, 1775.4564446546422]","[1.048684, 1835.167630981157]","[0.800839, 1742.0827451696366]","[0.673349, 1401.0438017454849]","[0.908354, 1219.8307355736383]","[0.608069, 644.7854761590228]","[1.055379, 436.2724965065007]","[1.486505, 791.29809456836]","[0.791061, 919.2857066870138]","[0.659797, 1016.352922161682]","[0.562958, 650.4493810672631]","[0.980658, 489.5941982176944]","[0.513811, 445.25295368286254]","[0.485458, 520.2092726173277]","[0.247466, 652.1968193664654]","[0.96783, 717.494218837395]","[0.498953, 900.2865443156884]","[0.750509, 1004.1827543828796]","[0.524219, 968.7305425857256]","[0.781865, 1088.5059433017154]","[1.084796, 1008.1421264280464]","[0.514865, 1429.2035151983723]","[0.55732, 1490.2320220514794]","[0.586699, 1284.1908073298116]","[0.862838, 897.7672503344917]","[0.592426, 948.8763515576018]","[0.377037, 416.8332378374638]","[0.775661, 474.5119887820809]","[0.519627, 841.3214995473297]","[0.769077, 945.8909015203668]","[0.635356, 786.2221251162671]","[1.518623, 680.3525552543732]","[0.901063, 627.1792945060542]","[0.745316, 634.9501019421398]","[0.563371, 616.9763477964876]","[1.072615, 892.849948125512]","[0.536881, 816.3969678450879]","[0.594518, 1082.6897828559331]","[1.587657, 772.6511282203152]","[1.32135, 792.7336359052296]","[1.180313, 1183.436146243698]","[0.924489, 1049.3342286781942]","[1.806164, 1463.7177236552782]","[1.669786, 1474.449174898924]","[0.562043, 1531.3039419935242]","[0.568862, 1402.1269325055723]","[0.436952, 1480.488557396434]","[0.774351, 1373.971471185562]","[0.90371, 1256.9385616698332]","[0.995492, 1563.3287234461018]","[1.452508, 1791.459351179983]","[2.47865, 1584.6413487310658]","[1.939585, 1869.5482342724629]","[0.924828, 2141.188958313164]","[1.511726, 1771.467268761563]","[2.12461, 2273.986697359989]","[1.314105, 2427.4750463069627]","[0.891014, 2669.232384623238]","[0.460104, 2540.7114441922445]","[0.421791, 2455.714225995317]","[1.311717, 2058.7724976387067]","[0.574985, 2541.355703547203]","[0.427854, 2666.666311857872]","[0.371149, 2935.202258401703]","[0.640994, 3255.9396355598738]","[0.827846, 3001.961754782169]","[1.016679, 3134.075370287596]","[1.303766, 3227.4096560396024]","[1.732443, 3394.8381878118976]","[1.69805, 3514.214834923256]","[1.664245, 3442.385144179318]","[1.554012, 3208.378800830187]","[1.629256, 2798.3080198118005]","[1.608803, 2348.3010394528005]","[1.920855, 2167.5456682147874]","[1.453713, 2310.198683480575]","[1.052343, 2595.601422480506]","[0.803954, 2685.971281282273]","[0.253144, 2718.081871055346]","[0.506102, 2663.268851823936]","[0.453922, 2607.095531387756]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
3,"[0.849129, 743.5162297775069]","[0.616092, 950.7350979780388]","[0.619982, 1006.3381394639188]","[0.695663, 1257.1406412281574]","[0.826144, 1439.7840122329642]","[0.376994, 1333.0863155836555]","[0.433625, 1650.815246122343]","[0.38045, 1865.42250869956]","[0.25316, 2087.666434754441]","[0.084587, 2141.8213971133864]","[0.329516, 2421.1290211752744]","[0.248223, 2401.3415309648053]","[0.777761, 2137.286974393616]","[0.304338, 1703.082706377132]","[0.145839, 1884.2236168352144]","[0.247475, 1705.6826499223455]","[0.315723, 1845.7413079914709]","[0.457076, 1922.467406237512]","[0.474191, 1792.8987187017642]","[0.544735, 1514.1384498395655]","[0.36987, 1644.537226607978]","[0.503889, 1605.7017763606295]","[0.509666, 1292.1705114434706]","[0.394307, 1116.8764171274845]","[0.347334, 649.9148140540019]","[0.475134, 746.1116250886649]","[0.322539, 778.6277064736181]","[0.504893, 843.8960357585912]","[0.742655, 981.4264253427916]","[0.389917, 890.7954829493056]","[0.341041, 703.8586332022387]","[0.311614, 566.0987228163089]","[0.513811, 456.4673013310705]","[0.485458, 459.9357444220033]","[0.247466, 409.4479763406997]","[0.33527, 429.5342382644845]","[0.258719, 428.7535113002434]","[0.514214, 630.5419935192982]","[0.765953, 999.694249296562]","[0.326358, 1194.6010047031184]","[0.345881, 952.044783937387]","[0.397957, 940.4986987618008]","[0.525969, 861.217693538744]","[0.373081, 777.0966904362092]","[0.23213, 1076.024976962569]","[0.412165, 1341.9972041328726]","[0.246311, 1323.577313677815]","[0.452196, 1343.489673710853]","[0.451804, 1286.79947954231]","[0.639043, 1363.5906787168203]","[0.321466, 1597.3466733263738]","[0.598494, 1654.850833420387]","[0.279739, 1780.2681334450426]","[0.294998, 1917.895384067857]","[0.788857, 1608.564604997039]","[0.638854, 1495.6714161373327]","[0.585586, 1387.702134545456]","[0.434183, 609.1974659930968]","[0.133733, 504.3033290552632]","[0.196673, 690.6709285598288]","[0.144438, 707.9551935816389]","[0.196854, 1350.3472838166892]","[0.35891, 1398.1050470762718]","[0.359842, 1456.0696608156425]","[0.590117, 1380.2705417379827]","[0.99378, 1372.1984748027132]","[0.461022, 1549.1422976666672]","[0.815243, 1802.9791591664036]","[0.464322, 1543.0177246825756]","[0.312269, 1525.6443126485872]","[0.254069, 1586.0886482960009]","[0.217999, 1677.245552718813]","[0.640424, 1777.3833106926447]","[0.280536, 2010.0777664541963]","[0.20571, 1634.146771366769]","[0.179991, 1530.9313028543377]","[0.263731, 1598.9699447089922]","[0.342566, 1653.1221822530456]","[0.462834, 1311.1416787080489]","[0.462561, 1098.4058987971457]","[0.439728, 942.6772080608245]","[0.526847, 805.8113687372336]","[0.921097, 913.7537706030612]","[0.830935, 1251.4326171876933]","[0.792205, 1224.735895449675]","[0.645603, 1198.0804205273416]","[0.228554, 1306.4843106247006]","[0.233883, 1096.8199202202763]","[0.090359, 1391.2711330246484]","[0.177355, 1426.6017280240303]","[0.155916, 1485.529128401126]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4,"[0.849129, 809.2595669113273]","[0.470976, 657.4308487701046]","[0.619982, 599.0389260298144]","[1.00543, 630.3387074189678]","[0.916014, 514.9352063992382]","[0.826144, 908.7861243717232]","[0.526509, 1262.7987176274644]","[0.508501, 1179.359146503757]","[0.831197, 1531.7958154182852]","[0.255454, 1610.7050248206813]","[0.517968, 1460.497970526822]","[0.388653, 1095.907239942085]","[1.166201, 1285.4838043552752]","[0.455596, 1363.9852705445198]","[0.263417, 1065.4431020846826]","[0.370447, 846.8023595594123]","[0.508658, 1010.5219074933642]","[0.641405, 1149.3173407949837]","[0.761947, 1443.5928660782265]","[0.867776, 1373.421238549082]","[0.993708, 1197.1532328680255]","[1.047145, 1213.9380875323318]","[0.756841, 1050.0415207877927]","[0.975655, 1258.786247950134]","[1.048684, 1251.3311708765443]","[0.800839, 1002.5480239538632]","[0.673349, 990.4384664856666]","[0.90853, 859.1673099557622]","[0.608113, 1007.5598553822168]","[1.055423, 1169.5218430420186]","[1.486549, 1008.0709518593372]","[0.791105, 996.9366407134524]","[0.659841, 1322.144866703449]","[0.563002, 1257.3705237735824]","[0.980702, 1011.3177670042504]","[0.513811, 1243.0286655208793]","[0.485458, 1238.3108471803837]","[0.247466, 1142.4709341044263]","[0.96783, 1178.700428964701]","[0.498953, 1248.7771470528555]","[0.750509, 1285.5132582892122]","[0.524219, 1289.8435168906658]","[0.781865, 1233.0788151850095]","[1.084796, 1254.4333361128283]","[0.514733, 1476.56231525036]","[0.557144, 1488.5472694601954]","[0.586523, 1770.8887200713586]","[0.862574, 1305.9914387312951]","[0.592426, 1352.8993177926186]","[0.377037, 1384.85544508221]","[1.103784, 1704.4574414657716]","[0.877698, 1652.028903116482]","[1.108072, 1577.0249061922752]","[0.635356, 1472.137904046721]","[1.518623, 1451.680848447034]","[0.901063, 1680.2292175097289]","[0.745316, 1734.1836393987862]","[0.563371, 1813.8728428596703]","[1.072615, 1979.157477446497]","[0.536881, 2060.7679198115284]","[0.594518, 2505.953038608789]","[0.836479, 2132.752813562058]","[0.892239, 2189.414009115412]","[2.249538, 2339.727326591534]","[1.491117, 2155.0507231889524]","[1.806164, 1980.139032959903]","[1.669786, 1731.8209621404626]","[0.562043, 1743.3608579362028]","[0.568862, 1834.617890302005]","[0.436952, 1600.2649614677107]","[0.774351, 1678.7567320744215]","[0.90371, 1421.9902440762305]","[0.995492, 1274.602419039305]","[1.452508, 1525.8872826957916]","[2.47865, 1413.9641083987458]","[1.511286, 1917.195856378715]","[2.123994, 1802.4446895094625]","[1.313709, 1862.2684985724532]","[0.89075, 1903.8269525150915]","[0.646984, 1965.870191368326]","[0.702093, 1748.5430522046736]","[2.368206, 1597.471707758408]","[0.930923, 1402.2914008452335]","[0.715929, 1794.929478271369]","[0.525616, 2182.800679522602]","[1.016371, 2768.175658911272]","[1.303414, 3191.5291588817317]","[1.731915, 3007.876193546713]","[1.697566, 3225.768677521916]","[1.663761, 3322.4301092459154]","[1.553572, 3538.0867936786235]","[1.628772, 3695.9008985041287]","[1.608583, 3870.537999467167]","[1.920591, 3668.0788985277904]","[1.453537, 3870.0854393454383]","[1.052211, 4114.932508820885]","[0.803822, 4169.218660636308]","[0.253144, 4596.892288702369]","[0.506058, 4700.088531063127]","[0.453878, 4778.935922388623]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
5,"[0.849129, 672.4818460167955]","[0.470976, 952.1466860570052]","[0.826282, 1195.977090302095]","[0.916014, 1363.356487375396]","[0.826144, 1905.4138998263857]","[0.526509, 1983.7226000773417]","[0.508501, 2094.751451471412]","[0.831197, 1740.5830735736988]","[0.255454, 1733.9357893917356]","[0.517968, 1894.2735024306608]","[0.388653, 2235.16482428302]","[1.166201, 2157.3956546196478]","[0.455596, 2179.0873456538816]","[0.263417, 1876.76234161856]","[0.370447, 1841.8275963487736]","[0.508658, 2048.6009377182118]","[0.641405, 1871.6593186674288]","[0.761947, 2166.0646277737787]","[0.760516, 2193.971183387007]","[0.57219, 2149.994059595508]","[0.740226, 1953.621564074517]","[0.795936, 2162.126810712586]","[0.622116, 2684.238601493262]","[0.510441, 2933.9218331028264]","[0.685516, 3030.550750580306]","[0.454891, 2793.0839471362056]","[0.784309, 2967.2762847300733]","[1.116242, 2827.405121946633]","[0.579696, 2871.579482558829]","[0.486205, 2913.165517525957]","[0.423904, 2989.8403163701373]","[0.744493, 2653.1439447480616]","[0.718941, 2380.228113891879]","[0.377417, 3120.994121175014]","[0.563621, 3090.1739260337126]","[0.395503, 3244.7527466594806]","[0.781865, 3179.484050971675]","[1.084796, 3283.26174929774]","[0.514865, 3426.3780290687173]","[0.55732, 3284.511208089248]","[0.586699, 3587.50195509958]","[0.862838, 3395.072503101572]","[0.592602, 3466.9815285814275]","[0.377125, 3243.9220747932904]","[0.587972, 2893.3300098042228]","[0.474911, 3046.9056403450795]","[1.136326, 2915.4816716241703]","[0.688305, 2649.214525776354]","[0.539747, 2735.0377849939077]","[0.420329, 2344.41708610535]","[0.798582, 2454.231858749319]","[0.40591, 2709.9097626731486]","[0.446719, 2831.7352020620388]","[1.152222, 2901.0730040964777]","[0.981101, 3431.822775682312]","[0.874464, 3657.187174873776]","[0.683663, 3335.895627766552]","[0.242292, 3466.997567063268]","[0.29288, 3341.861530609005]","[0.215859, 3821.742164008332]","[0.310107, 3894.636674724497]","[0.500913, 3674.199135506745]","[0.509749, 3290.5889110668445]","[0.81257, 2894.575155198967]","[1.462847, 2828.311771051759]","[0.673199, 2605.8985090376304]","[1.189677, 2984.6748830282986]","[0.66475, 3110.973519557136]","[0.436343, 3163.072248147299]","[0.346616, 3183.2219203890604]","[0.314917, 3624.048655796834]","[0.936693, 3663.06438313313]","[0.431477, 3799.99091031693]","[0.310272, 3951.7619190316136]","[0.284764, 4125.713565281481]","[0.458251, 3708.893577790749]","[0.583065, 3307.514683925558]","[0.758443, 3271.9024498770555]","[0.769738, 3184.746337358873]","[0.743531, 3207.2095671826937]","[0.929307, 3427.5524312888992]","[2.045261, 3424.423833162833]","[1.690838, 3768.545732306856]","[1.197276, 3698.034930186172]","[0.853401, 3924.338968988352]","[0.295438, 3553.741280711972]","[0.281022, 3508.525593629215]","[0.092221, 3957.382506471264]","[0.181761, 3713.635199758876]","[0.166343, 3549.217434597926]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
