,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
0,"[0.849129, 999.0146060699566]","[0.862604, 999.0146060699566]","[1.005122, 999.0146060699566]","[1.640097, 999.0146060699566]","[1.09086, 970.7584841333712]","[0.717632, 967.705616989682]","[0.508369, 888.315206823559]","[0.830933, 1108.7489468666092]","[0.25541, 1179.351222480203]","[0.517836, 1257.4347113224735]","[0.388565, 1037.9418590706623]","[1.165893, 771.1376722373567]","[0.455464, 692.0582112121031]","[0.263329, 453.5346125028664]","[0.370359, 601.6691910979204]","[0.508526, 799.9888845057965]","[0.641229, 944.7504282735572]","[0.761727, 1490.8272483756398]","[0.760296, 1522.3386137671753]","[0.572014, 1395.7338580205767]","[0.740006, 1361.396150088296]","[0.795672, 1834.192807350104]","[0.62194, 1752.0310751251995]","[0.510309, 1728.3673560904433]","[0.685296, 2037.6767226436289]","[0.454759, 2028.5640674705423]","[0.784089, 2026.0708563036096]","[1.115934, 2160.8083918232383]","[0.57952, 2308.2866813859]","[0.486073, 2346.5193147167925]","[0.423772, 2269.8409637618497]","[0.744273, 1862.8156355950716]","[0.718721, 1726.6027751475149]","[0.377329, 1625.6071188213086]","[0.563445, 1511.4843018698632]","[0.395371, 1174.966044513109]","[0.781645, 1363.6167831332295]","[1.084488, 1440.308115017204]","[0.514733, 1005.0218670270126]","[0.557144, 664.4535801214802]","[0.586523, 544.4964409080965]","[0.862574, 582.053297039243]","[0.592426, 709.4057195790804]","[0.377037, 666.0660017406983]","[0.587796, 846.461125897127]","[0.474779, 837.6841221711693]","[1.136018, 1042.9339869742655]","[0.688085, 1568.0624295177886]","[0.539571, 1883.281775005368]","[0.420197, 1691.6820421732846]","[0.798318, 1900.6333671174937]","[0.405778, 1946.5946069314923]","[0.446587, 2212.367853521185]","[1.151914, 2263.214822836217]","[0.980793, 2546.160195075287]","[0.8742, 2480.460925529526]","[0.683443, 2632.8985769014057]","[0.242248, 2846.885362529737]","[0.292792, 2822.0345617121748]","[0.215815, 2641.040785698768]","[0.310019, 2687.080091498906]","[0.500781, 2685.3648323368543]","[0.509617, 2779.169778906793]","[0.812306, 2833.723821996575]","[1.462407, 3308.978020587393]","[0.672979, 3341.422729962941]","[1.189325, 3575.9370163264816]","[0.66453, 3884.911177437413]","[0.436211, 3581.488526614855]","[0.346528, 3580.9873985595204]","[0.314829, 3848.986045421962]","[0.459972, 4036.2912124464474]","[0.421659, 4126.778742116795]","[1.311365, 4148.80680711977]","[0.574809, 3857.9578118220943]","[0.427722, 3508.5956875517786]","[0.371061, 3398.398823485748]","[0.640818, 3241.36692984646]","[0.827582, 3213.375721906976]","[1.049717, 3064.6340003575874]","[1.056909, 3050.231017068824]","[1.025939, 3119.306900395476]","[1.256043, 3117.741122984597]","[2.705429, 3256.2300106704506]","[2.308861, 3507.072454585162]","[1.630962, 3183.536099435018]","[1.230375, 2669.430934988957]","[0.409222, 2767.699091129755]","[0.383737, 2876.5322449678683]","[0.115373, 2749.849622918269]","[0.228518, 2541.071511266797]","[0.20623, 2536.338271175357]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
1,"[0.849085, 928.79256942999]","[0.862604, 928.79256942999]","[1.005122, 928.79256942999]","[1.640097, 928.79256942999]","[1.09086, 818.8593247729046]","[0.526333, 779.654894216662]","[0.508369, 714.4459145624812]","[0.830933, 973.6461303857916]","[0.25541, 855.7041530560022]","[0.517836, 1367.9336112471128]","[0.388565, 1341.8274458460014]","[1.165893, 1695.7349348551904]","[0.455464, 1670.7632141546974]","[0.263329, 1949.740574370188]","[0.370359, 1732.9042382796292]","[0.508526, 2008.8395224110827]","[0.641229, 2173.382699366968]","[0.641798, 2204.9145052777058]","[0.867512, 2560.8976223619748]","[0.9934, 2691.6810564300413]","[1.046837, 2839.34637328239]","[0.756621, 3045.009643829049]","[0.975347, 3199.957824488576]","[1.048376, 3259.995705039249]","[0.800575, 3153.696826027311]","[0.673129, 3253.7717733111303]","[0.908266, 3288.432050614785]","[0.608069, 3173.59077138829]","[1.055379, 3258.6615057790505]","[1.486505, 3358.2340015270765]","[0.791061, 3402.312876174536]","[0.659797, 3543.472066396832]","[0.562958, 3883.7333693688]","[0.980658, 3821.2378639504886]","[0.513811, 3697.075279245432]","[0.485458, 3556.5300450049244]","[0.247466, 3186.634909034733]","[0.96783, 3311.9309745795367]","[0.498953, 3416.9178942030253]","[0.750509, 3423.205989620325]","[0.524219, 3451.657927601052]","[0.781865, 3388.930959498349]","[1.084796, 3507.363111693274]","[0.514865, 3358.87562126412]","[0.55732, 3611.915873825869]","[0.586699, 3408.531583149804]","[0.862838, 3463.204155397148]","[0.592602, 3545.3209939450617]","[0.377125, 3508.1825564985243]","[0.775881, 3269.547790821588]","[0.519759, 3384.7717787075994]","[0.769297, 3483.677815371195]","[0.635532, 3297.2982834152435]","[1.519063, 3383.614528506132]","[0.901327, 3525.974529185958]","[0.745536, 3352.22036572798]","[0.563547, 3372.089570376263]","[1.072923, 3279.4111427563685]","[0.537057, 3318.0661511775884]","[0.594694, 3477.3274687675694]","[1.588141, 3296.866340494208]","[1.321746, 3200.491393384111]","[1.180621, 3564.446573730655]","[0.924797, 3798.951195745647]","[0.313158, 3646.593572346617]","[0.378328, 3721.36660098489]","[0.277563, 3626.174331111482]","[0.384146, 3672.635267321441]","[0.648021, 3587.952977340336]","[0.667295, 3686.182585265559]","[1.077642, 3813.509827631976]","[1.939585, 3913.735850034173]","[0.924828, 4155.536944999564]","[1.604504, 4067.242267317106]","[0.871675, 3746.685798220912]","[0.56843, 3706.7098839690334]","[0.460104, 3888.649134814165]","[0.421791, 3893.869947065526]","[1.311717, 3991.047132415634]","[0.574985, 4156.942638738925]","[0.427854, 4079.720616808493]","[0.371149, 4282.8138403309895]","[0.640994, 4256.043891114223]","[0.827846, 4140.836500989741]","[1.050025, 4300.884569990265]","[1.057217, 4399.935573411504]","[1.026247, 3889.9712271224353]","[1.256395, 4404.128121649081]","[2.706221, 4479.146559310922]","[2.309521, 4676.072790676259]","[1.631446, 4495.298562772873]","[1.230727, 4591.013984471736]","[0.409354, 4530.97720407046]","[0.383825, 4534.337391672734]","[0.115373, 4522.533930693461]","[0.228562, 4600.983871396982]","[0.206274, 4646.616520299365]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2,"[0.849129, 435.8688510617269]","[0.862604, 435.8688510617269]","[1.005122, 435.8688510617269]","[1.640097, 435.8688510617269]","[1.091168, 405.9444833768466]","[0.526509, 700.6676752701678]","[0.675958, 655.2185584323456]","[0.717852, 682.5387244723278]","[0.831197, 656.8009568352813]","[0.255454, 956.7101996304727]","[0.517968, 942.7192059726196]","[0.388653, 590.2381263493357]","[1.166201, 646.2662426654877]","[0.455596, 801.7948106566762]","[0.263417, 995.9005442191872]","[0.370447, 787.7390985288424]","[0.465428, 469.9626000895036]","[0.6645, 613.4065056233617]","[0.969426, 573.4710601784398]","[0.315723, 518.9964013653009]","[0.457076, 440.2577766105916]","[0.474191, 451.6328747124817]","[0.544735, 434.729238274838]","[1.523278, 401.5155640692121]","[1.574748, 544.0112995428265]","[0.756841, 460.96373288527576]","[0.740226, 446.9785972494409]","[0.795936, 648.8243639500506]","[0.622116, 562.18397362659]","[0.510441, 816.9302062963452]","[0.685516, 687.1901186578033]","[0.454891, 750.3956154693433]","[0.784309, 532.1857883170557]","[1.116242, 505.1391655813138]","[1.527771, 543.0656792694214]","[2.141423, 759.1964574364146]","[1.254563, 493.938236941411]","[0.993415, 543.1384263684987]","[0.870247, 830.8020841683164]","[1.391344, 946.7037211821676]","[1.442483, 947.0670858586584]","[0.739552, 912.663122782435]","[1.251236, 823.44673032785]","[0.820219, 803.0221546420307]","[1.716818, 822.0109929487381]","[2.229485, 580.5742097068945]","[1.452792, 557.6949911333952]","[0.67435, 474.5836617680599]","[0.730222, 546.2118699425508]","[1.153166, 712.8428636170738]","[1.191903, 1206.297662554389]","[1.660114, 1369.126578473065]","[0.775661, 1078.9992881209976]","[0.519627, 873.4238151651908]","[0.769077, 924.3141903804152]","[0.635356, 816.1561368058067]","[1.518623, 821.4229978938503]","[0.901063, 603.0728903274363]","[0.745316, 588.3476211171427]","[0.563371, 552.8459084575202]","[1.71423, 596.0300871715139]","[0.840618, 853.3561715436817]","[1.559949, 644.4457074861594]","[0.836479, 512.2260731908267]","[0.892239, 567.2782347361048]","[2.249538, 517.1482734160201]","[1.491117, 453.7217877697902]","[1.806164, 599.8120322312917]","[1.669786, 614.0869754875284]","[0.562043, 870.8557609684077]","[0.568862, 697.606271695497]","[0.436952, 739.8214613773512]","[0.774351, 997.2508151469854]","[0.90371, 1466.044784681596]","[0.995492, 1566.2800702858772]","[1.452508, 1309.1078247091002]","[2.47865, 877.3422085954071]","[1.511286, 935.4528056355008]","[2.123994, 1128.7701244445948]","[1.313709, 1076.4845535355162]","[0.89075, 1064.3997334092687]","[0.646984, 916.6324038494342]","[0.702093, 841.9219931199585]","[2.368206, 916.4584757434376]","[0.930923, 814.2341258655923]","[0.715929, 900.9207778215056]","[0.525616, 756.3276377872791]","[1.016679, 880.185052820624]","[1.303766, 1088.494721804293]","[1.732443, 803.4750028043142]","[1.69805, 884.0234653319238]","[1.664245, 810.1658971739165]","[1.554012, 941.0485955344136]","[1.629256, 1119.8120836983628]","[1.609067, 1053.2399424159548]","[1.921163, 1295.7023941335203]","[1.453977, 1190.8706152552263]","[1.052519, 971.124151245406]","[0.804086, 799.9484617134945]","[0.383825, 774.5399287401351]","[0.115373, 666.9636117700738]","[0.228562, 813.4229834830599]","[0.206274, 592.7842955078889]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
3,"[0.849129, 918.8659559082046]","[0.862604, 918.8659559082046]","[1.005122, 918.8659559082046]","[1.640097, 918.8659559082046]","[1.091168, 792.6275123536404]","[0.526509, 1056.8477909591334]","[0.508501, 1025.7705258609951]","[0.831197, 1115.2360177413218]","[0.255454, 1209.7541951590915]","[0.517968, 1183.9002325758638]","[0.388653, 1054.7608988290144]","[1.166201, 677.8976955302724]","[0.455596, 569.2009613846128]","[0.263417, 600.2976729140936]","[0.370447, 713.2080550164385]","[0.508526, 564.1336268172563]","[0.641229, 529.6022995418363]","[0.761727, 456.0095433404363]","[0.760296, 453.4950046385131]","[0.572014, 467.57318201753066]","[0.740006, 464.7795245041651]","[0.756621, 632.8486853993688]","[0.975347, 669.281549494512]","[1.048376, 680.6444116512221]","[0.800575, 686.492335404183]","[0.673129, 877.5902478854211]","[0.908266, 1029.650270309975]","[0.608069, 1090.4576501565823]","[1.055379, 1262.88138424491]","[1.486505, 1416.0550106865126]","[0.791061, 1736.031250456128]","[0.659797, 1622.1258899279833]","[0.562958, 1620.69303252056]","[0.980658, 1509.0101415610843]","[0.967522, 1367.1944542884742]","[0.498821, 1139.264859767391]","[0.750289, 1241.6618554230763]","[0.524087, 1292.6247673479631]","[1.085788, 1145.058575305044]","[1.452792, 1054.713612619788]","[0.67435, 1082.6293528663443]","[0.730222, 781.0473244470918]","[1.00901, 832.4812900287897]","[1.153474, 425.61071628354944]","[1.191947, 575.077357050557]","[1.660202, 469.7671583560881]","[1.103828, 455.6534852275441]","[0.877742, 570.254979043232]","[1.108116, 468.7146348322735]","[0.6555, 551.9702228656461]","[2.230373, 660.8333708756101]","[1.174395, 745.8317476485885]","[1.714318, 839.2801390613344]","[0.840662, 1232.0852833511433]","[1.559993, 1242.473420801649]","[0.836523, 1198.9081669521065]","[0.892283, 1326.1717072062957]","[2.249626, 1311.4204185091426]","[1.491161, 1053.1826000244562]","[1.806252, 1044.0050919401078]","[1.669874, 998.461835047166]","[0.434315, 1137.1282558931755]","[0.133777, 1275.2710172692236]","[0.196673, 1279.1699140664984]","[0.144482, 1217.9634317905711]","[0.196898, 1219.1454387668646]","[0.358998, 1219.1454387668646]","[1.077642, 1320.463298181066]","[1.939585, 1393.433609635873]","[0.874244, 1458.5779027622912]","[0.242248, 1522.4462057838948]","[0.29288, 1580.9742710871803]","[0.215859, 1580.5701509864643]","[0.310107, 1655.0429673833055]","[0.500913, 1353.7232990676437]","[0.509749, 1259.720949279099]","[0.673199, 973.6476634877582]","[1.189677, 1000.8696827598436]","[0.66475, 878.490824671652]","[0.436343, 957.2315820916996]","[1.314105, 516.9140557200184]","[0.891014, 634.3457189651225]","[0.64716, 549.4014889426237]","[0.702313, 634.9085562808503]","[2.368734, 616.7741772535013]","[1.311717, 421.1251088674939]","[0.574985, 449.0824672648161]","[0.931231, 412.9678441686151]","[0.716149, 553.2285027448561]","[0.525792, 691.5359294754342]","[0.640994, 646.7709031593474]","[0.827846, 783.2182410732962]","[1.050025, 1081.9570730798005]","[1.057217, 1311.223323338133]","[1.026247, 1247.9600892021692]","[1.256395, 1314.9079054555991]","[2.706221, 1764.4083038912297]","[2.309521, 1581.0526826849116]","[1.609067, 1652.1060230512276]","[1.690838, 1751.243122078149]","[1.197276, 1461.1514145438773]","[1.921163, 1490.059507249618]","[1.453977, 1476.1447322121635]","[1.052519, 1538.035663409987]","[0.409354, 1620.6922569624255]","[0.383825, 1575.467648057258]","[0.115373, 1590.9484264598188]","[0.228562, 1561.205853427565]","[0, 0]","[0, 0]","[0, 0]"
4,"[0.849085, 603.9416160090792]","[0.862604, 603.9416160090792]","[1.005122, 603.9416160090792]","[1.640097, 603.9416160090792]","[1.09086, 808.8719419691747]","[0.717632, 1278.4823621676692]","[0.675738, 1184.8477355162229]","[1.092018, 964.5024690970628]","[0.311622, 1108.9487380762591]","[0.668657, 1136.5215502670762]","[0.494483, 1199.521015391305]","[1.569659, 1130.4153679626463]","[1.166201, 1040.0445284447824]","[0.455596, 910.1311436821616]","[2.368406, 817.9449258118285]","[0.145969, 913.575262096222]","[0.370447, 925.2684718220006]","[0.315723, 1119.036210873811]","[0.457076, 1112.9974152792477]","[0.474191, 941.778186427386]","[0.544735, 1076.679789639897]","[0.36987, 1122.2160403299183]","[0.503889, 973.6133507752072]","[0.509666, 896.4368414358252]","[0.394307, 862.5500619225104]","[1.048684, 857.878093025712]","[0.800839, 925.548399501278]","[0.673349, 655.8058787404223]","[0.90853, 503.5158409397434]","[0.608245, 439.4914864465799]","[1.055687, 452.7765296123616]","[1.486945, 536.4382796649321]","[0.791325, 597.3156762420515]","[0.660017, 444.4693770843563]","[0.563134, 423.1746140521656]","[0.980966, 466.6116647646859]","[0.96783, 548.4553244780815]","[0.498953, 542.2064011729009]","[0.750509, 516.8700906231821]","[0.524219, 426.7016821277895]","[1.085788, 634.6714069580719]","[1.452792, 497.0081680578021]","[0.67435, 692.1754623127875]","[0.730222, 563.4872137360113]","[0.786614, 457.3400141682512]","[1.129041, 469.3937504269428]","[0.775881, 477.3868879340706]","[0.519759, 493.7270975263069]","[0.769297, 480.8906624754758]","[0.635532, 671.9751278607234]","[1.519063, 646.3285030131927]","[0.901327, 469.5024111742117]","[0.745536, 599.9020625635263]","[0.563547, 586.4181500188622]","[1.072923, 632.6891810748536]","[0.537057, 598.1081773426147]","[0.594694, 547.6070786885889]","[1.588141, 417.9301062214881]","[1.321746, 433.20185707969705]","[1.180577, 532.523374601949]","[0.924489, 578.7987655982231]","[0.31307, 635.9156755040987]","[0.37824, 428.7472746571979]","[0.277475, 547.4075072480383]","[0.384058, 711.2915993074004]","[0.647845, 755.2666582878985]","[0.667075, 660.4424753757572]","[1.077334, 725.6508064597422]","[1.939013, 591.3557139805]","[0.92452, 752.1638823401584]","[1.60402, 940.077783911609]","[0.871411, 1213.1797888528424]","[0.568254, 1064.2948705914966]","[0.459972, 1101.6174035097283]","[0.421659, 1162.766302484859]","[1.311365, 1306.2394315134177]","[0.574809, 1249.0282432350136]","[0.427722, 1261.4679211604234]","[0.371061, 1238.0801346992955]","[0.640818, 1353.673823818514]","[0.827582, 1121.9052957033673]","[1.049717, 1292.3794955456344]","[1.056909, 1591.383975726934]","[1.025939, 1610.7979813638965]","[1.256043, 1549.8381140824367]","[2.705429, 1857.0159895429647]","[2.308861, 1820.8896371540384]","[1.630962, 1932.803275535368]","[1.230375, 1992.1862087998527]","[0.409222, 1953.5136491304804]","[0.383737, 1711.0440581945836]","[0.115373, 1707.6544309830392]","[0.228518, 1591.4256559947191]","[0.20623, 1519.5252659926578]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
5,"[0.849085, 453.9411396668591]","[0.862604, 453.9411396668591]","[1.005122, 453.9411396668591]","[1.640097, 453.9411396668591]","[1.09086, 476.8308957526161]","[0.717632, 657.8058765632911]","[0.675738, 779.167109610684]","[1.092018, 884.8621762657837]","[0.311622, 841.1183586315468]","[0.668657, 732.9951938310564]","[0.494483, 786.3958745078628]","[1.569659, 767.1882372044099]","[0.604772, 1126.354431804879]","[0.335227, 1266.3823123049565]","[0.475525, 1143.3714965229954]","[0.641798, 1246.6543317619887]","[0.867512, 1025.1933519039403]","[0.9934, 879.6242040338656]","[1.046837, 903.2245484603076]","[0.756621, 1008.9706494280738]","[0.975347, 1104.5569353750498]","[1.048376, 1087.5778260743198]","[0.800575, 1079.3655677841425]","[0.673129, 981.1002597634496]","[0.908266, 1085.8661722758077]","[0.608069, 802.9109499446502]","[1.055379, 727.5800185899445]","[1.486505, 559.009006358058]","[0.742655, 563.6184524929325]","[0.389917, 500.79689549749753]","[0.791325, 702.6108796706853]","[0.660017, 798.6502884524094]","[0.563134, 996.3321663776496]","[0.980966, 794.6939671472792]","[0.718941, 851.6087744620377]","[0.377417, 801.417977047118]","[0.563621, 864.8235970866572]","[0.395503, 925.6775699645748]","[0.781865, 1035.640193448535]","[1.084796, 1308.9935720052106]","[0.514865, 1224.2748539293934]","[0.55732, 1233.4152333434015]","[0.67435, 1292.673590941942]","[0.730222, 1226.2707639228029]","[0.786614, 1337.6805157211525]","[1.129041, 1518.7811773965489]","[0.775881, 1502.5665067384791]","[0.519759, 1506.8835720620614]","[0.769297, 1501.345200532748]","[0.635532, 1756.198314256204]","[1.519063, 1813.3370065970885]","[0.901327, 1689.7825487109126]","[0.745536, 1385.6451167241653]","[0.563547, 1529.8011745813678]","[1.072923, 1580.811037713635]","[0.537057, 1458.413924890396]","[0.594694, 1763.547008380846]","[1.588053, 2141.8681153310986]","[1.32135, 2215.8550993719136]","[1.180313, 2512.808135642073]","[0.924489, 2540.3321587070827]","[0.31307, 2474.264028646763]","[0.37824, 2067.0520325991074]","[0.277475, 1988.190179677544]","[0.384058, 1843.446495784976]","[0.647845, 1846.4797900311464]","[0.667075, 1777.1394216341846]","[1.077334, 1621.3862496784666]","[1.939013, 1771.8895198269745]","[0.92452, 1621.561316556563]","[1.60402, 1592.423432612841]","[0.871411, 1608.0572578739996]","[0.568254, 1773.6083010655034]","[0.459972, 1723.463673483241]","[0.421659, 1899.119700159275]","[1.311365, 2177.694269240912]","[0.574809, 2261.5347460561334]","[0.427722, 2161.540484224492]","[0.371061, 1988.387916278148]","[0.640818, 2045.6901903169344]","[0.827582, 2175.962323942461]","[1.049717, 2335.1278630052475]","[1.056909, 2619.039398441051]","[1.025939, 2494.9250301699217]","[1.256043, 2431.180999768051]","[2.705429, 2315.500504574885]","[2.308861, 2503.4204075695966]","[1.630962, 2568.967228863685]","[1.230375, 2974.8879146017]","[0.409222, 3161.2287364338918]","[0.383737, 3132.8834748825925]","[0.115373, 2870.103186666288]","[0.228518, 2823.6881818391626]","[0.20623, 2683.693588741369]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
6,"[0.849129, 1518.737683109006]","[0.862824, 1518.737683109006]","[1.005122, 1518.737683109006]","[1.640097, 1518.737683109006]","[1.090816, 1247.8434448066894]","[0.526333, 1446.210271704869]","[0.508369, 1221.8835817315253]","[0.830933, 1315.204808661858]","[0.25541, 1816.398980757088]","[0.517836, 1780.4432711185789]","[0.388565, 1762.2201627469324]","[1.165849, 1783.1717254453956]","[0.455464, 1929.1118288393288]","[0.263329, 2043.5901247054903]","[0.370359, 2046.238503328418]","[0.508526, 2261.6349231767435]","[0.641229, 2383.0399087129435]","[0.761727, 2548.221145302396]","[0.760296, 2427.3029111912365]","[0.572014, 2426.0427447003053]","[0.740006, 2822.108341854162]","[0.795672, 2838.0549948563066]","[0.62194, 2964.2080190291435]","[0.510309, 2988.690237423641]","[0.685296, 3076.82139896812]","[0.454759, 3004.3023239753443]","[0.784089, 3472.549354589233]","[1.11589, 3421.4204266901206]","[0.57952, 3356.1787981535126]","[0.486073, 3624.485015934263]","[0.423772, 3590.747498745653]","[0.744273, 3422.031528807232]","[0.718721, 3747.453449580001]","[0.377329, 3825.082834711419]","[0.563445, 4061.897251025088]","[0.395371, 3869.4438732836056]","[0.781645, 3666.728215698945]","[1.084444, 3714.531903455524]","[0.514733, 3470.067549622731]","[0.557144, 3523.8685897575506]","[0.586523, 3490.193894094279]","[0.862574, 3697.077430590969]","[0.786394, 3542.8755182091595]","[1.128689, 3555.472800958966]","[0.775661, 3532.56756320914]","[0.519627, 4080.141905785816]","[0.769077, 3835.705947908802]","[0.635356, 3854.496076747532]","[1.518579, 3926.239464382302]","[0.901063, 3524.0775380200853]","[0.745316, 3427.3378289188017]","[0.563371, 3311.1095101615697]","[1.072571, 3508.72240635296]","[0.536881, 3575.983600939825]","[0.594518, 3704.231712807888]","[1.587613, 3924.6107077244656]","[1.321306, 3940.352099505136]","[1.180313, 4057.509707622328]","[0.924489, 4268.80678806198]","[0.31307, 4193.976752591063]","[0.37824, 4183.840421414579]","[0.277475, 4096.179454352951]","[0.384058, 4072.247306902264]","[0.647845, 4089.426338582742]","[0.667075, 4302.686978720023]","[1.07729, 4274.522802748094]","[1.938969, 4485.641797977322]","[0.92452, 4279.87618123881]","[1.603976, 4062.4865303635775]","[0.871411, 3691.980390299646]","[1.313665, 3621.961556090106]","[0.89075, 3566.9040020243974]","[0.646984, 3500.122531779858]","[0.702093, 3625.2417033396496]","[2.368118, 3646.56031932132]","[1.311717, 3437.5951673101104]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7,"[0.849085, 1704.625818597338]","[0.862604, 1704.625818597338]","[1.005122, 1704.625818597338]","[1.640097, 1704.625818597338]","[1.090816, 1449.844649471395]","[0.526333, 1264.6730844205977]","[0.508369, 955.9498614379218]","[0.830933, 829.5094979303033]","[0.25541, 736.2615572624837]","[0.517836, 821.7887476352465]","[0.388565, 1031.5705359808878]","[1.165849, 1124.0843222854546]","[0.455464, 1144.9964317111946]","[0.263329, 1280.1302318161556]","[0.370359, 1139.2825998306753]","[0.508526, 839.5619203322055]","[0.641229, 831.1970969521442]","[0.761727, 1200.565437286854]","[0.760296, 1177.3296723316666]","[0.9934, 1051.4036066118238]","[1.046837, 1166.715065541072]","[0.756621, 1064.168316122221]","[0.975347, 1226.5313721961522]","[1.048376, 1325.2113927814828]","[0.800575, 1225.5319257754038]","[0.673129, 1360.903520783825]","[0.908266, 1507.2267642818565]","[0.608069, 1625.460580027021]","[1.055335, 1592.645915736476]","[1.486461, 1565.117285747514]","[0.791061, 1896.1630905234715]","[0.659797, 1787.9108728638746]","[0.562958, 1988.962283209767]","[0.980658, 1892.999072670935]","[0.967522, 1863.47161246044]","[0.498821, 2154.505708575029]","[0.750289, 2244.762463202526]","[0.524087, 2032.0761383189897]","[1.085436, 2080.6274531358395]","[1.452308, 2246.8071518330157]","[0.67413, 1972.5070609043075]","[0.730002, 2129.526439213773]","[0.786394, 2059.5622955351114]","[1.128689, 2034.0100500292751]","[0.775661, 1593.5550162506945]","[0.519627, 1846.5100509786728]","[0.769077, 1745.6149883216133]","[0.635356, 1797.8329050800185]","[1.518579, 1575.3382911867543]","[0.901063, 1378.5101536056538]","[0.745316, 1402.4714652444902]","[0.563371, 1099.389171022823]","[1.072571, 1119.5726788195957]","[0.536881, 1216.5460631049996]","[0.594518, 1144.5867291253792]","[0.836479, 1060.36829850791]","[0.892239, 1060.3203188190614]","[2.24945, 952.4414643145526]","[1.491073, 437.92971757426034]","[1.80612, 830.3143780614655]","[1.669742, 807.0933876061065]","[0.562043, 1000.4832138298154]","[0.568862, 1142.7660815688262]","[0.436952, 1178.2259191121202]","[0.774351, 1091.5491374464932]","[0.90371, 963.9683190340834]","[0.995492, 1227.3081686447538]","[1.452464, 1254.0028833437675]","[2.478562, 1566.2506735321545]","[1.511242, 1444.886506631888]","[2.123906, 1269.592169527398]","[1.604504, 1111.10147009372]","[0.871675, 1149.877665764894]","[1.313753, 733.730217781921]","[0.890794, 420.2759231543712]","[0.647028, 453.190456818031]","[0.702137, 447.75446920023455]","[1.311409, 486.0746470177568]","[0.574853, 597.1240352969915]","[0.427722, 733.8228424186016]","[0.371061, 872.7455030499173]","[0.640862, 947.4246153708356]","[0.827626, 875.8399931768494]","[1.049761, 873.2203333554805]","[1.056953, 625.2101552310124]","[1.732003, 720.7612334392459]","[1.697654, 790.6887653921915]","[1.663849, 886.6764796539771]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
