,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,"[0.849085, 1556.242245267112]","[0.862604, 1556.242245267112]","[1.005122, 1556.242245267112]","[1.640097, 1556.242245267112]","[1.090816, 1419.2608449494603]","[0.717632, 1425.7771786742485]","[0.508369, 1339.4477597871191]","[1.091974, 1432.9396153276398]","[0.25541, 1704.9579078432705]","[0.517836, 1716.9897141206463]","[0.388565, 1900.8363685891284]","[1.165849, 2007.4719030551244]","[0.455464, 1973.4215010563585]","[0.263329, 1900.4176750180943]","[0.370359, 1840.9828482773344]","[0.508526, 1943.1844875218696]","[0.641229, 1881.197216465726]","[0.641798, 1817.1634761134887]","[0.867512, 1726.6904766468738]","[1.522794, 1883.193429248503]","[1.046837, 1996.94000820536]","[0.756621, 2005.2375532809529]","[0.975347, 2043.8164043970296]","[1.048376, 2099.390414282824]","[0.800575, 2212.1178946379177]","[0.673129, 2118.906145731639]","[0.908266, 2215.5291146331283]","[0.608069, 2155.991112530759]","[1.055335, 2184.112200819764]","[1.486461, 1982.9864063826292]","[0.791061, 2120.535843478689]","[0.659797, 2120.008796543525]","[0.562958, 2030.0751543404529]","[0.980658, 2013.5207846866012]","[0.967522, 1911.491411860435]","[0.498821, 1801.9506282892892]","[0.750289, 1668.4821193800822]","[0.524087, 1895.9977513048843]","[1.085436, 1958.8166105214068]","[1.452308, 1913.5261397763168]","[0.67413, 1927.495219477688]","[0.730002, 1943.598175990232]","[0.786394, 2074.1456864507286]","[1.128689, 2090.529615852905]","[0.775661, 1981.099535602555]","[0.519627, 1952.8874062670136]","[0.769077, 1688.6992497563324]","[0.635356, 1646.0548142504065]","[1.518579, 1642.3917873093542]","[0.901063, 1721.2177375077652]","[0.745316, 1776.1048336930303]","[0.563371, 1664.1219892316442]","[1.072571, 1701.0822474300044]","[0.536881, 1591.7165971547226]","[0.594518, 1444.2015459730496]","[1.587613, 1579.442068261451]","[1.321306, 1543.7940372251128]","[1.180313, 1684.6829838554147]","[0.924489, 1447.4549255830077]","[0.31307, 1320.4865785352831]","[0.37824, 1449.2889031412938]","[0.277475, 1636.90771692613]","[0.384058, 1740.775201327583]","[0.647845, 1868.901348357886]","[0.667075, 1731.488190435265]","[1.07729, 1767.2377950745797]","[1.938969, 1546.4232028197475]","[0.92452, 1379.0582913742137]","[1.603976, 1347.4685065897402]","[0.871411, 1434.2173336346505]","[0.568254, 1314.310482969776]","[0.459972, 1393.4272638810546]","[0.421659, 1121.633076134194]","[1.311365, 977.1892485049996]","[0.574809, 718.027808695212]","[0.427722, 736.1817533670387]","[0.371061, 924.3559412670788]","[0.640818, 627.0165155735381]","[0.827582, 649.1969912373786]","[1.049673, 597.7788395086061]","[1.056865, 770.4183494091039]","[1.025939, 741.4618075439931]","[1.255999, 795.9580367613153]","[0.527023, 752.3153584463075]","[0.921405, 686.3506158504865]","[2.706045, 631.7612785440206]","[2.308861, 611.9756486742323]","[1.630962, 422.5351127303797]","[1.230375, 485.7081306375924]","[0.29535, 613.6562219638462]","[0.280934, 570.4178476825841]","[0.092221, 559.3870380644687]","[0.181717, 723.0503985244585]","[0.166299, 857.7685250709218]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
1,"[0.849085, 1485.7849826838783]","[0.862604, 1485.7849826838783]","[1.005122, 1485.7849826838783]","[1.640097, 1485.7849826838783]","[1.09086, 1386.1577814291277]","[0.717632, 1329.9840307869829]","[0.508369, 1552.4143260895498]","[0.830933, 1451.1622773687095]","[0.25541, 1434.9083421785726]","[0.517836, 1449.9427828515177]","[0.388565, 1559.2722294529165]","[1.165893, 1513.6238074920982]","[0.455464, 1879.185440655075]","[0.263329, 1990.867189937468]","[0.370359, 2061.653200199111]","[0.508526, 2304.922685795885]","[0.641229, 2479.784734143933]","[0.761727, 2426.5393862561423]","[0.760296, 2301.911553358764]","[0.572014, 2410.095650879288]","[0.740006, 2321.831213625395]","[0.795672, 2247.811185400483]","[0.62194, 2076.542636317501]","[0.510309, 1923.288644682786]","[0.685296, 1849.6685931872032]","[0.454759, 1731.5393317269693]","[0.784089, 1665.6548786453548]","[1.115934, 1820.28011053049]","[0.57952, 1899.287461389879]","[0.486073, 2060.9648444401764]","[0.423772, 1926.6916950617272]","[0.744273, 1725.7995569264726]","[0.718721, 1873.6444012962093]","[0.377329, 1854.2768046813328]","[0.563445, 1811.6149467259072]","[0.395371, 1835.6964447667824]","[0.750289, 1816.064894151113]","[0.524087, 1789.5155211092165]","[1.08548, 1785.2790684176618]","[1.452352, 1727.653679111478]","[0.67413, 1687.0193101249452]","[0.730002, 1682.6379218144275]","[0.786394, 1667.127705863128]","[1.128733, 1702.138891892981]","[0.775661, 1711.473234697882]","[0.519627, 1629.5581537570777]","[0.769077, 1607.6932303580106]","[0.635356, 1670.0447776320657]","[1.518623, 1683.3963736256117]","[0.901063, 1667.0330692582245]","[0.745316, 1501.7219666739377]","[0.563371, 1524.4774893805377]","[1.072615, 1499.111944275308]","[0.536881, 1439.074551742974]","[0.594518, 1327.455066829431]","[1.587657, 1517.8003713913067]","[1.152222, 1591.3952346268757]","[0.981101, 1533.919302996865]","[1.321746, 1315.146807311041]","[1.180621, 1408.4379085592475]","[0.924797, 1072.388643513892]","[0.313158, 1260.596175335315]","[0.29288, 1242.535946870016]","[0.215859, 1345.9318037493158]","[0.310107, 1268.1135273770772]","[0.500913, 1322.0504418273267]","[0.509749, 1648.990937296734]","[0.81257, 1866.3044583582623]","[1.462847, 1731.362555561356]","[0.994088, 1759.5086348017276]","[0.461154, 1810.424590506776]","[0.815507, 1835.117651782052]","[0.924828, 1959.909367561194]","[1.604504, 2039.095165051036]","[0.871675, 2122.404452757886]","[0.56843, 2096.8542300746444]","[0.346616, 2153.249197976715]","[0.314917, 2090.7097124367638]","[0.936693, 2198.8394262235643]","[0.431477, 2326.101991620641]","[0.310272, 2207.561345307215]","[0.284764, 2019.1859302128687]","[0.458251, 2203.1708611427152]","[0.583065, 2317.002708258894]","[0.640994, 2269.402981351023]","[0.827846, 2137.95133794314]","[1.049981, 2072.680877121332]","[1.056909, 2078.8152370604384]","[1.025939, 1951.7541985788248]","[1.256043, 1845.4330309836944]","[0.527023, 1819.6829877383248]","[0.921405, 1880.6526461655749]","[0.929307, 1714.7298732314694]","[2.045261, 1691.8977951264994]","[1.690838, 1739.8411011322137]","[1.197276, 1663.6277321085622]","[0.853401, 1703.6943286703606]","[0.295438, 1674.2029445649537]","[0.228598, 1650.222094874112]","[0.233927, 1650.222094874112]","[0.090359, 1448.082672235039]","[0.177399, 1647.1687204478542]","[0.15596, 1658.3638657695456]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2,"[0.849129, 419.2409338000351]","[0.862604, 419.2409338000351]","[1.005122, 419.2409338000351]","[1.640097, 419.2409338000351]","[1.09086, 462.4359077462649]","[0.526333, 568.2068929840196]","[0.508369, 583.8360494305447]","[0.830933, 743.8620377546179]","[0.25541, 997.9198714327282]","[0.517836, 965.5359293850008]","[0.388565, 912.6491961751168]","[1.165893, 880.2312298242688]","[0.455464, 1121.132151826229]","[1.569659, 1200.0936561114086]","[0.604772, 985.2735022761984]","[0.263329, 1065.7082260322604]","[0.370359, 1163.907187438958]","[0.508526, 1318.0320124212606]","[0.641229, 1438.283700106692]","[0.761727, 1467.8858500947465]","[0.760296, 1422.9538383060346]","[0.572014, 1410.3985585355024]","[0.740006, 1253.8730963681642]","[0.795672, 1082.4387121720165]","[0.62194, 1161.7684113342452]","[0.510309, 976.0895478674528]","[0.685296, 879.2504761361378]","[0.454759, 820.6362612257159]","[0.784089, 608.8435597622612]","[0.608069, 638.1660698738821]","[1.055379, 778.5715677505286]","[1.486505, 668.6663700657895]","[0.791061, 452.4004823129523]","[0.659797, 494.7328363435741]","[0.562958, 583.1615195396488]","[0.980658, 521.6110623767844]","[0.718721, 562.9862728469038]","[0.377329, 486.6785335363037]","[0.563445, 506.3386136182174]","[0.395371, 513.5730653875694]","[0.781645, 402.6092213623973]","[1.084488, 501.46525824248056]","[0.514733, 527.9517454453511]","[0.557144, 514.9548177385905]","[0.67413, 508.4739499133079]","[0.730002, 803.5322360831321]","[0.786394, 889.961006669308]","[1.128733, 818.7172690474828]","[0.775661, 645.5368175060213]","[0.519627, 688.5111782290932]","[0.769077, 594.2519130377186]","[0.635356, 415.5209681285809]","[1.518623, 408.1611465253107]","[0.901063, 522.116414137337]","[0.745316, 523.5713977623354]","[0.563371, 576.5798618273573]","[1.072615, 584.8422330916512]","[0.59867, 603.8846693831151]","[0.279827, 682.4894726832957]","[0.295086, 762.0949646654813]","[0.537057, 890.9198771304071]","[0.594694, 894.4002514145286]","[1.588141, 808.34535148383]","[1.321746, 867.2832606983793]","[0.874464, 707.89864063111]","[0.683663, 679.0990447960627]","[0.242292, 629.152527301689]","[0.29288, 629.8853641934896]","[0.215815, 856.9325310677242]","[0.310019, 845.0392685030137]","[0.500781, 857.6498877166348]","[0.509617, 1109.4080157211135]","[0.812306, 1015.6080612728964]","[1.462407, 878.5970963469415]","[1.077334, 1078.6483418383664]","[1.939013, 1070.129653348425]","[0.92452, 1075.178283490426]","[1.60402, 991.506128383594]","[0.871411, 813.7289168456539]","[0.568254, 840.5909066330969]","[0.459972, 836.8544660010091]","[0.421659, 807.5023850941703]","[1.311365, 714.4633918557452]","[0.574809, 803.915058391162]","[0.427722, 730.2986159751098]","[0.371061, 638.2345804411666]","[0.640818, 658.1002746071392]","[0.827582, 706.9792624351105]","[1.049717, 811.3920651655951]","[1.056909, 820.5657221717721]","[1.025939, 1007.2183113948296]","[1.256043, 1225.23449168861]","[2.705429, 1220.1810981632163]","[2.308861, 1222.1525221791503]","[1.630962, 1114.010064280372]","[1.230375, 1108.5874038127383]","[0.409222, 1004.8115866034956]","[0.383737, 1082.1777060286747]","[0.115373, 1031.320620101194]","[0.228518, 1175.768371966952]","[0.20623, 1151.4130629291358]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
3,"[0.849129, 894.6787539787699]","[0.862868, 894.6787539787699]","[1.005298, 894.6787539787699]","[1.640097, 894.6787539787699]","[1.09086, 810.514978994865]","[0.717632, 639.361645959819]","[0.675738, 416.1551262507237]","[1.092018, 476.4744531519607]","[0.311622, 694.8519488403426]","[0.668657, 734.6807157934265]","[0.494483, 767.2288753824101]","[1.569659, 740.1417739934502]","[1.166201, 590.0229609039453]","[0.455596, 498.3582101060619]","[2.368406, 489.9053297050134]","[0.604948, 584.455225636256]","[0.263417, 533.5742501807525]","[0.370447, 489.7345683993721]","[0.508658, 485.5517505817498]","[0.641405, 412.3246244295106]","[0.761947, 440.64262085953726]","[0.760384, 428.7974728134251]","[0.572014, 491.33331116818965]","[0.740006, 568.5512187621974]","[0.756621, 786.1498768747676]","[0.975347, 752.6785083672963]","[1.048376, 830.1152476756764]","[0.800575, 963.1249821659728]","[0.673129, 811.4475778198381]","[0.908266, 871.6733142760842]","[0.608069, 691.0289586252559]","[1.055379, 788.5490637253607]","[1.486505, 784.6843999936615]","[0.791061, 986.2685001271728]","[0.659797, 1035.731471554597]","[0.562958, 991.5511619708304]","[0.980658, 996.5318250065766]","[0.967522, 1109.1845157261205]","[0.498821, 1165.6184367486371]","[0.750289, 1153.327652387045]","[0.524087, 1037.20043336881]","[1.08548, 1027.1526689134255]","[0.514214, 1049.676795534469]","[0.765953, 902.7827948657198]","[1.452792, 758.6784609656354]","[0.67435, 800.4103767082405]","[0.730222, 849.1722714533482]","[0.786614, 791.528957208832]","[0.862838, 792.153346616271]","[0.592602, 765.8483159809028]","[0.377125, 677.2816770574636]","[0.587796, 937.5662188472631]","[0.474779, 978.509253122996]","[1.136018, 969.2547436021104]","[0.688085, 973.926372851906]","[0.539571, 811.7130326797087]","[0.901063, 754.37243634018]","[0.745316, 952.3414802916376]","[0.563371, 807.0690316436808]","[1.072615, 699.2504126107583]","[0.536881, 842.5845799826013]","[0.594518, 825.1255221685782]","[1.587657, 735.5342851195019]","[1.32135, 735.4102490690922]","[1.180313, 745.5104864872825]","[0.924489, 625.9986683775588]","[0.31307, 559.0491167736254]","[0.37824, 719.9923798161392]","[0.277475, 875.5757764143277]","[0.384058, 900.8549843933592]","[0.647845, 1033.604211156762]","[0.667075, 1041.682915061814]","[1.077334, 1193.3328050189705]","[1.939013, 1099.6402449072823]","[0.92452, 1096.420862422335]","[1.60402, 1050.1096772233377]","[0.871411, 1078.4137702128148]","[0.568254, 1100.5807272759675]","[0.459972, 1085.5657396656086]","[0.421659, 1199.6814556309666]","[1.311365, 1398.357452003109]","[0.574809, 1376.2837751483817]","[0.427722, 1230.8567843078483]","[0.371061, 1152.7017123558314]","[0.640818, 1136.8821439090002]","[0.827582, 1147.0530565938147]","[1.049717, 1253.6609013939271]","[1.056909, 1289.050335052625]","[1.025939, 1543.6388052152986]","[1.256043, 1606.6780145818143]","[2.705429, 1493.3955521374246]","[2.308861, 1586.1968854583624]","[1.630962, 1586.8614834156726]","[1.230375, 1505.9947781696578]","[0.409222, 1522.6025322772032]","[0.383737, 1506.7486930760144]","[0.115373, 1645.9031863581838]","[0.228518, 1493.592432472851]","[0.20623, 1461.474094004256]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4,"[0.849129, 1695.5939051832822]","[0.862604, 1695.5939051832822]","[1.005122, 1695.5939051832822]","[1.640097, 1695.5939051832822]","[1.09086, 1569.332921888828]","[0.717632, 1702.651705878249]","[0.675738, 1798.7505391864142]","[0.830933, 1686.1503556629789]","[0.25541, 1659.2130585757527]","[0.517836, 1540.2800138481257]","[0.388565, 1446.7634314668978]","[1.165893, 1380.3193053287655]","[0.777761, 1387.599892947968]","[0.304338, 1505.6849470598631]","[1.570099, 1478.9372078441784]","[0.604948, 1296.0609455747508]","[0.335315, 1401.2448189236288]","[0.475657, 1394.5958223964717]","[0.508658, 1364.7477199277064]","[0.641405, 1327.7667771020074]","[0.761947, 1379.2719278187146]","[0.760516, 1408.834676710811]","[0.57219, 1499.6904140341903]","[0.740226, 1575.8278038446624]","[0.795936, 1771.7023703325583]","[0.622116, 1856.0314404982664]","[1.048684, 1903.0398231873169]","[0.800839, 1876.7974732896207]","[0.673349, 1975.8729826403237]","[0.90853, 2133.204056443212]","[0.608245, 2290.746523066711]","[1.055687, 2213.7889489959475]","[1.486945, 2356.5347178949005]","[0.791325, 2258.907373831581]","[0.660017, 2298.083136339583]","[0.563134, 2422.727090389724]","[0.980966, 2337.0055240627257]","[0.96783, 2451.7458451863204]","[0.498953, 2362.295430781165]","[0.750509, 2338.136089872857]","[0.524219, 2479.2645895536607]","[1.085788, 2685.6799958656934]","[1.452792, 2919.700916597746]","[0.67435, 2901.0263736465795]","[0.730222, 2938.144253939722]","[0.786614, 2958.360236043724]","[1.129041, 3170.8048435567694]","[0.775881, 3060.7771360695647]","[0.519759, 3190.754763220993]","[0.769297, 3262.8650611845005]","[0.635532, 3339.073194165986]","[1.519063, 3296.08251908294]","[0.901327, 3364.5262226108007]","[0.745536, 3395.335476823202]","[0.563547, 3406.3737014284784]","[1.072923, 3381.7656124109726]","[0.537057, 3404.362593397807]","[0.594694, 3430.37520272488]","[1.588141, 3589.140795888788]","[1.321746, 3550.524516519843]","[1.180621, 3654.037956748081]","[0.924797, 3695.4094850882334]","[0.31307, 3692.6462710255055]","[0.37824, 3713.398830581237]","[0.277475, 3573.941617041886]","[0.384058, 3746.1111319926713]","[0.647845, 3796.7365257305273]","[0.667075, 3956.668611332761]","[1.077334, 4185.135989530982]","[1.939013, 4315.832328614308]","[0.92452, 4457.761352581888]","[1.60402, 4443.988730131757]","[0.871411, 4486.02929585766]","[0.568254, 4455.568825804996]","[0.459972, 4394.692250276053]","[0.421659, 4494.707354614748]","[1.311365, 4687.262552243686]","[0.574809, 4650.517533913571]","[0.427722, 4609.8972425542215]","[0.371061, 4635.09488780594]","[0.640818, 4701.75983337083]","[0.827582, 4743.798901179232]","[1.049717, 4955.371390187775]","[1.056909, 4984.419030338482]","[1.025939, 4811.5094876474495]","[1.256043, 4856.441651713492]","[2.705429, 4758.713226385411]","[2.308861, 4765.871509349305]","[1.630962, 4588.918128210674]","[1.230375, 4343.727564225503]","[0.409222, 4338.158438244836]","[0.383737, 4337.718974011458]","[0.115373, 4430.673817270082]","[0.228518, 4396.848265099443]","[0.20623, 4418.277484838428]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
5,"[0.849085, 1555.985785978053]","[0.862604, 1555.985785978053]","[1.005122, 1555.985785978053]","[1.640097, 1555.985785978053]","[1.09086, 1712.5797624946813]","[0.526333, 1612.466988606417]","[0.508369, 1590.3942330650518]","[0.830933, 1633.4214926703628]","[0.675738, 2005.4804444557683]","[1.092018, 1862.5864501033604]","[0.25541, 1845.7594969923225]","[0.517836, 1838.722689644336]","[0.388565, 1808.266625882297]","[1.165893, 1860.532223483102]","[0.455464, 2016.009721496957]","[0.263329, 1960.938853895329]","[0.370359, 1903.3970882527144]","[0.508526, 1733.4629551815883]","[0.475525, 1863.607819415229]","[0.641798, 1838.8454562996533]","[0.641229, 1567.3775266023547]","[0.761727, 1483.0253948959385]","[0.760296, 1374.989276538321]","[0.572014, 1511.9803579476416]","[0.740006, 1775.895071487605]","[0.795672, 1841.367223037052]","[0.62194, 1710.027905498908]","[0.510309, 1551.2177509142282]","[0.685296, 1336.039600487805]","[0.454759, 1373.078963274692]","[0.784089, 1476.1736643906902]","[1.115934, 1582.5075206033937]","[0.57952, 1660.5478002349953]","[0.486073, 1642.138159880377]","[0.423772, 1755.0597842365423]","[0.744273, 2057.57328363992]","[0.718721, 2183.2068044477423]","[0.377329, 2349.994333282687]","[0.563445, 2226.2611157693614]","[0.395371, 2215.5161149872583]","[0.781645, 2366.9013332737622]","[1.084488, 2203.0141907783823]","[0.514733, 2407.2472001451256]","[0.557144, 2477.1304136728654]","[0.586523, 2256.923251458143]","[0.862574, 2207.342446077184]","[0.592426, 2415.507079181709]","[0.377037, 2305.3930179763083]","[0.587796, 2435.620514387765]","[0.474779, 2642.142348845745]","[1.136018, 2744.2095658504086]","[0.688085, 3034.9244235351266]","[0.539571, 2997.1798708925794]","[0.420197, 2858.125628368228]","[0.798318, 2838.0595922210155]","[0.405778, 3042.2027167496244]","[0.446587, 2893.880444638917]","[1.151914, 2717.666203342193]","[0.980793, 2672.356792324631]","[0.8742, 2462.995829170902]","[0.683443, 2372.51936781422]","[0.242248, 2356.1111364789667]","[0.292792, 2356.2442940659407]","[0.215815, 2386.837187255046]","[0.310019, 2433.042764127802]","[0.500781, 2504.7190846695826]","[0.509617, 2478.783794696577]","[0.812306, 2377.668590613633]","[1.462407, 2368.829365377395]","[0.994088, 2424.116808006036]","[0.461154, 2427.0005645983315]","[0.673199, 2604.733086137569]","[1.189677, 2472.227900390379]","[0.66475, 2352.0215371408]","[0.436343, 2222.4854456293265]","[0.254113, 2193.188931278921]","[0.218043, 2244.898346719277]","[0.6406, 2304.748237275065]","[0.280536, 2451.555385350729]","[0.20571, 2428.0389655151043]","[0.179991, 2255.671836224078]","[0.263731, 2263.9043795177013]","[0.342566, 2275.0026624863144]","[0.458119, 2367.471008673308]","[0.582889, 2431.599264884152]","[0.758223, 2392.7684088760925]","[0.769518, 2280.305531790332]","[0.743311, 2311.902776316171]","[1.056909, 2362.805469985012]","[1.025939, 2267.0575351715524]","[1.256043, 2308.3677786470485]","[2.705429, 2338.773981479884]","[2.308861, 2520.781759900277]","[1.690838, 2385.605930117986]","[1.631446, 2266.5730478118026]","[1.230727, 2618.747168547532]","[0.409354, 2609.6417028386595]","[0.383825, 2592.3778667075567]","[0.092221, 2470.6026709662656]","[0.181761, 2506.346355367833]","[0.166343, 2691.41477659519]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
6,"[0.849129, 1656.248749034844]","[0.862604, 1656.248749034844]","[1.005122, 1656.248749034844]","[1.640097, 1656.248749034844]","[1.09086, 1719.927342340955]","[0.717632, 1773.2315313729978]","[0.508369, 1955.009416352024]","[0.830933, 1838.5964722943884]","[0.25541, 1845.5032295944695]","[0.517836, 1915.530104513206]","[0.388565, 1855.20362045668]","[1.165893, 1796.49836057972]","[0.455464, 1802.828263148417]","[0.263329, 1563.7535710464506]","[0.370359, 1521.4066766172527]","[0.508526, 1577.1808573025671]","[0.641229, 1465.0799756032047]","[0.761727, 1247.4803045384865]","[0.760296, 1281.0712709427069]","[0.572014, 1327.7087931709532]","[0.740006, 1283.7685267068534]","[0.795672, 1447.8199293113855]","[0.62194, 1483.211617993593]","[0.510309, 1560.97785679028]","[0.685296, 1283.5579480951203]","[0.454759, 1173.8408720814546]","[0.784089, 954.1551096217244]","[1.115934, 1039.9923217091753]","[0.57952, 709.3388448216836]","[0.486073, 779.2969846587762]","[0.423772, 785.7134727031678]","[0.744273, 804.4654749236269]","[0.718721, 919.1920467528532]","[0.980658, 1239.275962759096]","[0.967522, 1225.7299173506915]","[0.498821, 1187.0663910582005]","[0.750289, 1278.0466385848242]","[0.524087, 1171.6888651948618]","[1.08548, 1074.8005633110963]","[1.452352, 1317.7180406389275]","[0.67413, 1548.3195492608093]","[0.730002, 1579.5013290356476]","[0.786394, 1558.8340805921807]","[1.128733, 1521.3246662516726]","[0.775661, 1357.5955829420018]","[0.519627, 1503.2066333506068]","[0.769077, 1438.0955116173868]","[0.635356, 1579.4723291105597]","[1.518623, 1608.7782173146663]","[0.901063, 1579.2017702460791]","[0.745316, 1623.9183902040395]","[0.563371, 1415.7162593075172]","[1.072615, 1477.533739286837]","[0.536881, 1414.6418950507152]","[0.594518, 1461.5630879247658]","[1.587657, 1275.6477726022226]","[1.32135, 1395.8397037314585]","[1.180313, 1530.37526727645]","[0.924489, 1696.0189375015643]","[0.31307, 1850.5321098851923]","[0.37824, 1997.2939965721969]","[0.277475, 2114.349174949049]","[0.384058, 2068.0133847825973]","[0.647845, 2122.151082009618]","[0.667075, 2288.7927049388068]","[1.077334, 2233.905933796396]","[1.939013, 2116.0869541342345]","[0.92452, 2153.503283434432]","[1.189325, 2291.0472966538478]","[0.66453, 2086.044843253832]","[0.436211, 2117.1700522669694]","[0.346528, 2123.7882300207534]","[0.314829, 2067.445625316489]","[0.936385, 2125.5965175866586]","[0.431345, 1970.9487581679343]","[0.310184, 1724.8713686582237]","[0.284676, 1786.2827131282204]","[0.458119, 1750.0679004734404]","[0.582889, 1714.9467011154657]","[0.758223, 1746.77319305379]","[0.769518, 1732.8656372859718]","[0.743311, 1927.6959013486908]","[0.928999, 1804.522137413394]","[2.044645, 1881.3687758191]","[1.690354, 2119.052243598748]","[1.196924, 2158.419638113134]","[0.853137, 2233.3636170055456]","[0.29535, 2248.7935114469906]","[0.280934, 2342.9344923649987]","[0.092221, 2230.2900775077096]","[0.181717, 2238.0110145453177]","[0.166299, 2048.494730578163]","[0.301516, 1651.3997987398984]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7,"[0.849041, 584.3055924879243]","[0.862604, 584.3055924879243]","[1.005122, 584.3055924879243]","[1.640097, 584.3055924879243]","[1.090816, 543.5298235062127]","[0.526333, 616.2301853561838]","[0.508369, 540.7400950431364]","[0.830933, 625.0305863848185]","[0.25541, 632.9232111545095]","[0.517836, 578.8673859902242]","[0.388565, 429.91643146774095]","[1.165849, 549.7802492285043]","[0.455464, 739.4926711412819]","[0.263329, 613.1672462278108]","[0.370359, 629.4313691915029]","[0.508526, 666.3882789642424]","[0.641229, 792.3903109106203]","[0.761727, 691.1226378576027]","[0.760296, 429.7846187007428]","[0.572014, 454.354644561894]","[0.740006, 555.1772998288105]","[0.795672, 521.6108013823132]","[0.62194, 734.8870930927109]","[0.510309, 701.4839886787977]","[0.800575, 775.4195045257834]","[0.673129, 752.8675028903648]","[0.908266, 697.3053671986064]","[0.608069, 645.6298696870899]","[1.055335, 710.3630099004661]","[1.486461, 692.0726027391671]","[0.791061, 721.1803806110197]","[0.659797, 640.877720137907]","[0.562958, 496.0982823967673]","[0.980658, 454.9386241134055]","[0.967522, 424.0615855341285]","[0.498821, 546.7008438825256]","[0.750289, 588.9472440206191]","[0.524087, 618.4412326964035]","[1.085436, 625.7308472636468]","[1.452308, 599.8998600232792]","[0.67413, 537.5722143853883]","[0.730002, 675.4726987275934]","[0.786394, 651.7144205133735]","[1.128689, 727.3233769948881]","[0.775661, 552.0257478546243]","[0.519627, 496.5599160759268]","[0.769077, 532.9606506022644]","[0.635356, 634.1165846108261]","[1.518579, 570.2862670738375]","[0.901063, 844.0782298128082]","[0.745316, 763.5515753462869]","[0.563371, 781.5538186400903]","[0.798318, 747.7382328374557]","[0.405778, 711.6276766152739]","[0.446587, 772.4368210813686]","[1.15187, 859.5272944482198]","[0.980793, 965.6905462370164]","[0.8742, 943.14472092333]","[0.683443, 949.8239141976908]","[0.242248, 914.9282636685176]","[0.292792, 1130.089162385871]","[0.215815, 1187.4025168322398]","[0.310019, 1375.767989859355]","[0.500781, 1382.5307907177591]","[0.509617, 1177.0493940035103]","[0.812306, 1157.8925700544507]","[1.462363, 1248.547671083433]","[0.672979, 1178.1512656815455]","[1.189281, 1064.435706243297]","[0.66453, 997.6765982650865]","[0.436211, 1060.5094908081198]","[0.346528, 1005.0254990241972]","[0.314829, 825.4822375283734]","[0.936385, 1076.8904734441578]","[0.431345, 1054.4433337061105]","[0.310184, 1013.1785735221024]","[0.284676, 819.2999102087147]","[0.458119, 940.990178967511]","[0.582889, 903.3394792156744]","[0.640818, 756.7695705151141]","[0.827582, 841.3551690326801]","[1.049673, 479.7988460777643]","[1.056865, 523.1017905078359]","[1.025939, 454.82762979848695]","[1.255999, 479.4684377181744]","[2.705341, 777.613269545015]","[2.308773, 482.5204036066865]","[1.690838, 628.0322396875608]","[1.197276, 589.0230742997929]","[1.230727, 692.7708646006279]","[0.409354, 650.2254232284287]","[0.383825, 588.8028002903033]","[0.092221, 521.6813598860799]","[0.181761, 626.6314608833665]","[0.166343, 511.86256005369154]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
